x,y,u,v,w,p,omega
0.24137931034482757,0.9655172413793103,1.4290214e-05,-4.734844e-05,2.6296824e-05,-0.029166067,0.00036964123
0.24137931034482757,1.0,1.9676983e-05,-3.7163496e-05,3.2184646e-05,-0.029167049,0.00039107393
0.27586206896551724,0.0,4.7832727e-05,-8.9854e-05,1.8278137e-05,-0.029182358,0.00054974406
0.27586206896551724,0.034482758620689655,3.8929284e-05,-9.275973e-05,6.163493e-06,-0.029180866,0.00050330354
0.27586206896551724,0.06896551724137931,3.065169e-05,-9.565428e-05,-4.5858324e-06,-0.029179439,0.00045835445
0.27586206896551724,0.10344827586206896,2.2999942e-05,-9.852275e-05,-1.3990328e-05,-0.029178055,0.0004149339
0.27586206896551724,0.13793103448275862,1.5951693e-05,-0.000101298094,-2.2144988e-05,-0.029176734,0.0003731046
0.27586206896551724,0.1724137931034483,9.49204e-06,-0.00010394305,-2.9034913e-05,-0.029175455,0.00033290373
0.27586206896551724,0.20689655172413793,3.6507845e-06,-0.00010642782,-3.476441e-05,-0.029174227,0.00029441295
0.27586206896551724,0.24137931034482757,-1.6316772e-06,-0.00010872632,-3.9316714e-05,-0.02917302,0.0002577097
0.27586206896551724,0.27586206896551724,-6.325543e-06,-0.00011077151,-4.282035e-05,-0.02917189,0.000222927
0.27586206896551724,0.3103448275862069,-1.0453165e-05,-0.00011254102,-4.5303255e-05,-0.0291708,0.00019027962
0.27586206896551724,0.3448275862068966,-1.4029443e-05,-0.00011400506,-4.6810135e-05,-0.029169748,0.00016013384
0.27586206896551724,0.3793103448275862,-1.706183e-05,-0.00011513382,-4.740618e-05,-0.029168772,0.00013313077
0.27586206896551724,0.41379310344827586,-1.951307e-05,-0.00011585653,-4.7156587e-05,-0.029167835,0.0001103684
0.27586206896551724,0.4482758620689655,-2.1494925e-05,-0.00011620298,-4.608743e-05,-0.029166957,9.367505e-05
0.27586206896551724,0.48275862068965514,-2.2895634e-05,-0.00011609122,-4.4323504e-05,-0.02916616,8.536273e-05
0.27586206896551724,0.5172413793103449,-2.3826957e-05,-0.0001154989,-4.187599e-05,-0.029165445,8.67331e-05
0.27586206896551724,0.5517241379310345,-2.425909e-05,-0.00011440739,-3.8823113e-05,-0.029164772,9.648319e-05
0.27586206896551724,0.5862068965517241,-2.4184585e-05,-0.00011277199,-3.523566e-05,-0.029164223,0.00011179182
0.27586206896551724,0.6206896551724138,-2.3625791e-05,-0.00011058524,-3.1121075e-05,-0.029163746,0.00013024843
0.27586206896551724,0.6551724137931034,-2.2605062e-05,-0.00010781735,-2.6622787e-05,-0.02916338,0.00015036072
0.27586206896551724,0.6896551724137931,-2.1114945e-05,-0.00010443106,-2.1768734e-05,-0.029163102,0.0001713115
0.27586206896551724,0.7241379310344828,-1.924485e-05,-0.0001004003,-1.6631559e-05,-0.029162953,0.0001926578
0.27586206896551724,0.7586206896551724,-1.692772e-05,-9.573251e-05,-1.123175e-05,-0.029162927,0.00021420428
0.27586206896551724,0.7931034482758621,-1.4148653e-05,-9.037927e-05,-5.6624413e-06,-0.029163001,0.00023583484
0.27586206896551724,0.8275862068965517,-1.104176e-05,-8.433312e-05,3.3527613e-08,-0.02916324,0.00025751378
0.27586206896551724,0.8620689655172413,-7.517636e-06,-7.754937e-05,5.779788e-06,-0.029163597,0.000279249
0.27586206896551724,0.896551724137931,-3.6284328e-06,-7.003546e-05,1.1516735e-05,-0.029164083,0.0003010414
0.27586206896551724,0.9310344827586207,5.5879354e-07,-6.1787665e-05,1.7212704e-05,-0.029164724,0.00032294443
0.27586206896551724,0.9655172413793103,5.1110983e-06,-5.275756e-05,2.281554e-05,-0.0291655,0.0003449697
0.27586206896551724,1.0,9.953976e-06,-4.2978674e-05,2.8252602e-05,-0.029166423,0.0003671682
0.3103448275862069,0.0,4.723668e-05,-9.0420246e-05,1.3699755e-05,-0.029184118,0.00055317295
0.3103448275862069,0.034482758620689655,3.838539e-05,-9.333342e-05,2.1029264e-06,-0.029182708,0.0005081796
0.3103448275862069,0.06896551724137931,3.015995e-05,-9.621307e-05,-8.141622e-06,-0.029181337,0.00046469353
0.3103448275862069,0.10344827586206896,2.2523105e-05,-9.9059194e-05,-1.7108396e-05,-0.029179975,0.0004227455
0.3103448275862069,0.13793103448275862,1.5430152e-05,-0.00010184571,-2.4810433e-05,-0.029178645,0.00038236257
0.3103448275862069,0.1724137931034483,8.925796e-06,-0.00010451302,-3.131479e-05,-0.029177362,0.00034359386
0.3103448275862069,0.20689655172413793,2.9727817e-06,-0.00010703504,-3.6671758e-05,-0.029176082,0.00030648537
0.3103448275862069,0.24137931034482757,-2.4288893e-06,-0.00010935217,-4.0924177e-05,-0.029174838,0.00027107677
0.3103448275862069,0.27586206896551724,-7.286668e-06,-0.00011144951,-4.4150278e-05,-0.029173631,0.00023748155
0.3103448275862069,0.3103448275862069,-1.1622906e-05,-0.0001132749,-4.6379864e-05,-0.029172456,0.00020581056
0.3103448275862069,0.3448275862068966,-1.54078e-05,-0.00011481345,-4.7698617e-05,-0.029171323,0.00017630037
0.3103448275862069,0.3793103448275862,-1.8700957e-05,-0.00011601299,-4.8125163e-05,-0.029170226,0.00014932826
0.3103448275862069,0.41379310344827586,-2.143532e-05,-0.000116847456,-4.7760084e-05,-0.029169198,0.00012556178
0.3103448275862069,0.4482758620689655,-2.3670495e-05,-0.000117290765,-4.662946e-05,-0.029168215,0.00010610646
0.3103448275862069,0.48275862068965514,-2.5436282e-05,-0.000117305666,-4.4809654e-05,-0.029167313,9.260607e-05
0.3103448275862069,0.5172413793103449,-2.6725233e-05,-0.00011685118,-4.2360276e-05,-0.029166477,8.684377e-05
0.3103448275862069,0.5517241379310345,-2.7507544e-05,-0.000115938485,-3.932789e-05,-0.02916573,8.946607e-05
0.3103448275862069,0.5862068965517241,-2.784282e-05,-0.00011448935,-3.5801902e-05,-0.029165069,9.915777e-05
0.3103448275862069,0.6206896551724138,-2.7693808e-05,-0.00011250004,-3.1840056e-05,-0.029164486,0.00011368666
0.3103448275862069,0.6551724137931034,-2.7135015e-05,-0.00010994077,-2.7466565e-05,-0.029164027,0.00013112888
0.3103448275862069,0.6896551724137931,-2.6106834e-05,-0.00010678172,-2.2804365e-05,-0.029163674,0.00015026561
0.3103448275862069,0.7241379310344828,-2.463907e-05,-0.00010303408,-1.7853454e-05,-0.029163439,0.00017041448
0.3103448275862069,0.7586206896551724,-2.2828579e-05,-9.864196e-05,-1.270324e-05,-0.029163336,0.00019116903
0.3103448275862069,0.7931034482758621,-2.0563602e-05,-9.358302e-05,-7.402152e-06,-0.029163336,0.00021235754
0.3103448275862069,0.8275862068965517,-1.7933547e-05,-8.78647e-05,-2.0340085e-06,-0.02916349,0.00023385217
0.3103448275862069,0.8620689655172413,-1.4945865e-05,-8.141622e-05,3.3602118e-06,-0.029163785,0.00025563623
0.3103448275862069,0.896551724137931,-1.1600554e-05,-7.425994e-05,8.7264925e-06,-0.029164203,0.0002776692
0.3103448275862069,0.9310344827586207,-7.897615e-06,-6.637722e-05,1.4031306e-05,-0.02916479,0.00029996864
0.3103448275862069,0.9655172413793103,-3.874302e-06,-5.7768077e-05,1.9190833e-05,-0.029165505,0.0003225582
0.3103448275862069,1.0,3.874302e-07,-4.8365444e-05,2.418086e-05,-0.029166382,0.00034544803
0.3448275862068966,0.0,4.618615e-05,-9.006262e-05,9.231269e-06,-0.029185904,0.00055644603
0.3448275862068966,0.034482758620689655,3.746897e-05,-9.298697e-05,-1.8235296e-06,-0.029184582,0.00051300705
0.3448275862068966,0.06896551724137931,2.9273331e-05,-9.5870346e-05,-1.1572614e-05,-0.029183269,0.0004710803
0.3448275862068966,0.10344827586206896,2.1666288e-05,-9.875372e-05,-2.0064414e-05,-0.02918194,0.00043070296
0.3448275862068966,0.13793103448275862,1.4543533e-05,-0.00010154396,-2.7341768e-05,-0.029180638,0.0003918861
0.3448275862068966,0.1724137931034483,8.009374e-06,-0.000104255974,-3.3471733e-05,-0.02917934,0.00035466754
0.3448275862068966,0.20689655172413793,1.9744039e-06,-0.00010679662,-3.8485974e-05,-0.029178036,0.0003190649
0.3448275862068966,0.24137931034482757,-3.5241246e-06,-0.00010916963,-4.2449683e-05,-0.02917676,0.00028511527
0.3448275862068966,0.27586206896551724,-8.538365e-06,-0.000111319125,-4.5409426e-05,-0.029175503,0.00025287384
0.3448275862068966,0.3103448275862069,-1.3008714e-05,-0.0001132302,-4.741177e-05,-0.029174255,0.00022242067
0.3448275862068966,0.3448275862068966,-1.7017126e-05,-0.00011484325,-4.8529357e-05,-0.029173056,0.0001938882
0.3448275862068966,0.3793103448275862,-2.0496547e-05,-0.00011613965,-4.8821792e-05,-0.029171892,0.00016752665
0.3448275862068966,0.41379310344827586,-2.3506582e-05,-0.0001170896,-4.834123e-05,-0.029170766,0.00014371035
0.3448275862068966,0.4482758620689655,-2.6017427e-05,-0.000117670745,-4.7121197e-05,-0.029169723,0.00012310763
0.3448275862068966,0.48275862068965514,-2.809614e-05,-0.00011783093,-4.527718e-05,-0.029168727,0.00010669758
0.3448275862068966,0.5172413793103449,-2.9720366e-05,-0.00011754781,-4.283525e-05,-0.029167803,9.584565e-05
0.3448275862068966,0.5517241379310345,-3.0845404e-05,-0.0001167953,-3.986247e-05,-0.029166967,9.1794514e-05
0.3448275862068966,0.5862068965517241,-3.154576e-05,-0.000115565956,-3.6409125e-05,-0.029166212,9.483865e-05
0.3448275862068966,0.6206896551724138,-3.180653e-05,-0.00011378527,-3.25609e-05,-0.029165557,0.00010394404
0.3448275862068966,0.6551724137931034,-3.1620264e-05,-0.00011148304,-2.8353184e-05,-0.02916502,0.00011741832
0.3448275862068966,0.6896551724137931,-3.103167e-05,-0.00010859966,-2.3860484e-05,-0.02916459,0.00013379575
0.3448275862068966,0.7241379310344828,-3.001839e-05,-0.00010512024,-1.914613e-05,-0.029164301,0.00015204289
0.3448275862068966,0.7586206896551724,-2.861023e-05,-0.00010101125,-1.4262274e-05,-0.029164113,0.00017155003
0.3448275862068966,0.7931034482758621,-2.6851892e-05,-9.627268e-05,-9.281561e-06,-0.029164068,0.00019192936
0.3448275862068966,0.8275862068965517,-2.4706125e-05,-9.087846e-05,-4.1909516e-06,-0.029164158,0.0002129911
0.3448275862068966,0.8620689655172413,-2.220273e-05,-8.479506e-05,8.363277e-07,-0.029164394,0.00023461164
0.3448275862068966,0.896551724137931,-1.9349158e-05,-7.803738e-05,5.8505684e-06,-0.029164786,0.0002567255
0.3448275862068966,0.9310344827586207,-1.616776e-05,-7.053837e-05,1.0736287e-05,-0.02916532,0.00027930515
0.3448275862068966,0.9655172413793103,-1.2673438e-05,-6.233156e-05,1.5465543e-05,-0.029166004,0.0003023236
0.3448275862068966,1.0,-8.8736415e-06,-5.336851e-05,1.9997358e-05,-0.029166825,0.00032578016
0.3793103448275862,0.0,4.476309e-05,-8.8814646e-05,4.9378723e-06,-0.02918762,0.0005595158
0.3793103448275862,0.034482758620689655,3.6142766e-05,-9.17241e-05,-5.5972487e-06,-0.029186422,0.0005176973
0.3793103448275862,0.06896551724137931,2.8066337e-05,-9.46559e-05,-1.4845282e-05,-0.029185183,0.00047741825
0.3793103448275862,0.10344827586206896,2.0451844e-05,-9.756163e-05,-2.2903085e-05,-0.029183919,0.00043867537
0.3793103448275862,0.13793103448275862,1.3396144e-05,-0.00010040775,-2.9776245e-05,-0.029182654,0.00040149433
0.3793103448275862,0.1724137931034483,6.824732e-06,-0.000103171915,-3.551878e-05,-0.029181352,0.00036589007
0.3793103448275862,0.20689655172413793,7.599592e-07,-0.00010576099,-4.0199608e-05,-0.02918004,0.00033185928
0.3793103448275862,0.24137931034482757,-4.8577785e-06,-0.000108193606,-4.3857843e-05,-0.029178737,0.0002994331
0.3793103448275862,0.27586206896551724,-9.961426e-06,-0.0001104027,-4.6556816e-05,-0.029177431,0.0002686227
0.3793103448275862,0.3103448275862069,-1.4595687e-05,-0.000112418085,-4.8339367e-05,-0.029176146,0.00023948163
0.3793103448275862,0.3448275862068966,-1.8753111e-05,-0.00011412799,-4.9280003e-05,-0.029174892,0.00021208038
0.3793103448275862,0.3793103448275862,-2.245605e-05,-0.00011554733,-4.943274e-05,-0.029173665,0.00018655721
0.3793103448275862,0.41379310344827586,-2.5704503e-05,-0.00011662394,-4.884228e-05,-0.029172482,0.00016314177
0.3793103448275862,0.4482758620689655,-2.848357e-05,-0.00011735037,-4.759617e-05,-0.02917135,0.00014221885
0.3793103448275862,0.48275862068965514,-3.0823052e-05,-0.00011767447,-4.5711175e-05,-0.029170286,0.0001243816
0.3793103448275862,0.5172413793103449,-3.272295e-05,-0.00011758134,-4.329346e-05,-0.029169299,0.000110483044
0.3793103448275862,0.5517241379310345,-3.4198165e-05,-0.000117037445,-4.0374696e-05,-0.029168397,0.00010158514
0.3793103448275862,0.5862068965517241,-3.5233796e-05,-0.00011600554,-3.7016347e-05,-0.029167581,9.858336e-05
0.3793103448275862,0.6206896551724138,-3.5859644e-05,-0.00011450052,-3.3296645e-05,-0.029166872,0.000101636586
0.3793103448275862,0.6551724137931034,-3.606826e-05,-0.00011243671,-2.9243529e-05,-0.029166266,0.00011003804
0.3793103448275862,0.6896551724137931,-3.5889447e-05,-0.00010982901,-2.496317e-05,-0.029165788,0.00012256565
0.3793103448275862,0.7241379310344828,-3.53083e-05,-0.000106643885,-2.0485371e-05,-0.02916544,0.00013805494
0.3793103448275862,0.7586206896551724,-3.4324825e-05,-0.000102847815,-1.5847385e-05,-0.029165193,0.0001556493
0.3793103448275862,0.7931034482758621,-3.296882e-05,-9.846315e-05,-1.1162832e-05,-0.029165119,0.00017476302
0.3793103448275862,0.8275862068965517,-3.1262636e-05,-9.3419105e-05,-6.420538e-06,-0.029165186,0.00019502922
0.3793103448275862,0.8620689655172413,-2.925098e-05,-8.772686e-05,-1.7136335e-06,-0.029165382,0.0002162266
0.3793103448275862,0.896551724137931,-2.6874244e-05,-8.133799e-05,2.8796494e-06,-0.029165728,0.00023819745
0.3793103448275862,0.9310344827586207,-2.4184585e-05,-7.4286014e-05,7.3667616e-06,-0.029166235,0.00026086683
0.3793103448275862,0.9655172413793103,-2.11671e-05,-6.649643e-05,1.1680648e-05,-0.02916688,0.000284158
0.3793103448275862,1.0,-1.7873943e-05,-5.7999045e-05,1.5737489e-05,-0.029167686,0.00030803238
0.41379310344827586,0.0,4.30122e-05,-8.6616725e-05,8.121133e-07,-0.029189287,0.00056233647
0.41379310344827586,0.034482758620689655,3.453344e-05,-8.957833e-05,-9.199604e-06,-0.02918819,0.0005222015
0.41379310344827586,0.06896551724137931,2.6538968e-05,-9.2580914e-05,-1.7959625e-05,-0.029187044,0.00048359734
0.41379310344827586,0.10344827586206896,1.9036233e-05,-9.5531344e-05,-2.5572255e-05,-0.029185832,0.00044654525
0.41379310344827586,0.13793103448275862,1.1987984e-05,-9.843707e-05,-3.2028183e-05,-0.029184597,0.00041103113
0.41379310344827586,0.1724137931034483,5.416572e-06,-0.000101234764,-3.742054e-05,-0.02918331,0.0003770674
0.41379310344827586,0.20689655172413793,-6.854534e-07,-0.00010391325,-4.177168e-05,-0.029182034,0.00034463167
0.41379310344827586,0.24137931034482757,-6.3329935e-06,-0.00010642037,-4.514493e-05,-0.02918071,0.0003137309
0.41379310344827586,0.27586206896551724,-1.1533499e-05,-0.000108756125,-4.7590584e-05,-0.029179389,0.00028437254
0.41379310344827586,0.3103448275862069,-1.629442e-05,-0.00011084229,-4.9183145e-05,-0.029178064,0.00025654887
0.41379310344827586,0.3448275862068966,-2.0593405e-05,-0.00011269003,-4.9944967e-05,-0.029176764,0.00023030896
0.41379310344827586,0.3793103448275862,-2.4482608e-05,-0.00011423603,-4.998967e-05,-0.029175498,0.00020570724
0.41379310344827586,0.41379310344827586,-2.7917325e-05,-0.00011546165,-4.930608e-05,-0.02917426,0.00018288655
0.41379310344827586,0.4482758620689655,-3.094971e-05,-0.000116340816,-4.800409e-05,-0.029173084,0.0001620517
0.41379310344827586,0.48275862068965514,-3.3542514e-05,-0.00011685863,-4.6111643e-05,-0.029171962,0.00014355897
0.41379310344827586,0.5172413793103449,-3.5710633e-05,-0.00011697784,-4.371442e-05,-0.029170917,0.00012794523
0.41379310344827586,0.5517241379310345,-3.748387e-05,-0.00011663884,-4.085526e-05,-0.02916996,0.00011595912
0.41379310344827586,0.5862068965517241,-3.8854778e-05,-0.00011586025,-3.7606806e-05,-0.029169094,0.00010843493
0.41379310344827586,0.6206896551724138,-3.9801e-05,-0.00011458248,-3.4021214e-05,-0.029168343,0.00010607986
0.41379310344827586,0.6551724137931034,-4.0374696e-05,-0.00011279434,-3.0143186e-05,-0.02916769,0.000109069624
0.41379310344827586,0.6896551724137931,-4.054606e-05,-0.00011049956,-2.6065856e-05,-0.029167172,0.00011694744
0.41379310344827586,0.7241379310344828,-4.0352345e-05,-0.00010763854,-2.1817163e-05,-0.02916678,0.00012881457
0.41379310344827586,0.7586206896551724,-3.9815903e-05,-0.000104192644,-1.7462298e-05,-0.02916654,0.00014375965
0.41379310344827586,0.7931034482758621,-3.889948e-05,-0.00010014698,-1.3059005e-05,-0.029166419,0.00016101227
0.41379310344827586,0.8275862068965517,-3.7625432e-05,-9.5490366e-05,-8.676201e-06,-0.029166441,0.00018003705
0.41379310344827586,0.8620689655172413,-3.603846e-05,-9.018928e-05,-4.3436885e-06,-0.02916663,0.00020045543
0.41379310344827586,0.896551724137931,-3.4101307e-05,-8.422509e-05,-1.0244548e-07,-0.029166952,0.00022200763
0.41379310344827586,0.9310344827586207,-3.1873584e-05,-7.7582896e-05,3.9506704e-06,-0.029167447,0.00024453434
0.41379310344827586,0.9655172413793103,-2.9325485e-05,-7.027015e-05,7.83056e-06,-0.029168077,0.0002679046
0.41379310344827586,1.0,-2.6486814e-05,-6.22198e-05,1.1438504e-05,-0.029168861,0.00029202623
0.4482758620689655,0.0,4.1037798e-05,-8.3554536e-05,-3.1106174e-06,-0.029190801,0.0005648829
0.4482758620689655,0.034482758620689655,3.2678246e-05,-8.657575e-05,-1.2606382e-05,-0.029189827,0.00052645674
0.4482758620689655,0.06896551724137931,2.4825335e-05,-8.9623034e-05,-2.0911917e-05,-0.02918877,0.0004895811
0.4482758620689655,0.10344827586206896,1.7412007e-05,-9.265542e-05,-2.8055161e-05,-0.029187657,0.0004542251
0.4482758620689655,0.13793103448275862,1.0408461e-05,-9.56282e-05,-3.4140423e-05,-0.029186446,0.0004203892
0.4482758620689655,0.1724137931034483,3.8668513e-06,-9.851158e-05,-3.9154664e-05,-0.029185226,0.0003880633
0.4482758620689655,0.20689655172413793,-2.2426248e-06,-0.00010126829,-4.319474e-05,-0.029183932,0.00035720872
0.4482758620689655,0.24137931034482757,-7.927418e-06,-0.00010389462,-4.6301633e-05,-0.029182622,0.00032782592
0.4482758620689655,0.27586206896551724,-1.3224781e-05,-0.00010632351,-4.851073e-05,-0.029181276,0.00029986995
0.4482758620689655,0.3103448275862069,-1.8052757e-05,-0.00010854006,-4.987791e-05,-0.029179946,0.00027333797
0.4482758620689655,0.3448275862068966,-2.2478402e-05,-0.00011051819,-5.050935e-05,-0.02917863,0.00024823306
0.4482758620689655,0.3793103448275862,-2.6546419e-05,-0.000112228096,-5.0414354e-05,-0.029177321,0.0002245559
0.4482758620689655,0.41379310344827586,-3.014505e-05,-0.00011363253,-4.9654394e-05,-0.02917606,0.00020239013
0.4482758620689655,0.4482758620689655,-3.33637e-05,-0.00011469796,-4.8302114e-05,-0.029174846,0.00018182622
0.4482758620689655,0.48275862068965514,-3.620237e-05,-0.00011538714,-4.6428293e-05,-0.029173683,0.0001630981
0.4482758620689655,0.5172413793103449,-3.863871e-05,-0.000115741044,-4.4070184e-05,-0.029172596,0.00014652841
0.4482758620689655,0.5517241379310345,-4.065782e-05,-0.00011564046,-4.1268766e-05,-0.029171593,0.00013261815
0.4482758620689655,0.5862068965517241,-4.232675e-05,-0.00011510402,-3.8148835e-05,-0.029170707,0.00012202662
0.4482758620689655,0.6206896551724138,-4.36157e-05,-0.00011410564,-3.4699216e-05,-0.029169912,0.00011549881
0.4482758620689655,0.6551724137931034,-4.450977e-05,-0.00011263415,-3.1014904e-05,-0.029169222,0.00011365892
0.4482758620689655,0.6896551724137931,-4.505366e-05,-0.000110622495,-2.7149916e-05,-0.029168684,0.00011671167
0.4482758620689655,0.7241379310344828,-4.5202672e-05,-0.0001081042,-2.3141503e-05,-0.029168285,0.00012437893
0.4482758620689655,0.7586206896551724,-4.503876e-05,-0.00010501221,-1.9073486e-05,-0.029167991,0.00013597622
0.4482758620689655,0.7931034482758621,-4.453957e-05,-0.000101327896,-1.4996156e-05,-0.029167868,0.00015074835
0.4482758620689655,0.8275862068965517,-4.3690205e-05,-9.7073615e-05,-1.0926276e-05,-0.02916789,0.00016801682
0.4482758620689655,0.8620689655172413,-4.2505562e-05,-9.219721e-05,-6.9532543e-06,-0.029168062,0.00018723865
0.4482758620689655,0.896551724137931,-4.0985644e-05,-8.66577e-05,-3.0975789e-06,-0.029168382,0.00020804814
0.4482758620689655,0.9310344827586207,-3.9190054e-05,-8.04849e-05,5.4202974e-07,-0.029168867,0.00023015276
0.4482758620689655,0.9655172413793103,-3.709644e-05,-7.3604286e-05,3.9488077e-06,-0.029169496,0.00025336622
0.4482758620689655,1.0,-3.4727156e-05,-6.60643e-05,7.1004033e-06,-0.029170262,0.00027753628
0.48275862068965514,0.0,3.8824975e-05,-7.9609454e-05,-6.845221e-06,-0.029192146,0.00056713884
0.48275862068965514,0.034482758620689655,3.068894e-05,-8.2708895e-05,-1.5811995e-05,-0.029191285,0.000530462
0.48275862068965514,0.06896551724137931,2.296269e-05,-8.5849315e-05,-2.3651868e-05,-0.029190345,0.00049531215
0.48275862068965514,0.10344827586206896,1.5638769e-05,-8.8941306e-05,-3.0390918e-05,-0.0291893,0.00046165515
0.48275862068965514,0.13793103448275862,8.72463e-06,-9.201467e-05,-3.6055222e-05,-0.029188175,0.00042948517
0.48275862068965514,0.1724137931034483,2.2277236e-06,-9.500235e-05,-4.0711835e-05,-0.02918699,0.000398768
0.48275862068965514,0.20689655172413793,-3.8594007e-06,-9.78671e-05,-4.4450164e-05,-0.029185737,0.0003694708
0.48275862068965514,0.24137931034482757,-9.573996e-06,-0.000100601465,-4.7283247e-05,-0.029184425,0.00034154978
0.48275862068965514,0.27586206896551724,-1.4893711e-05,-0.00010318309,-4.9259514e-05,-0.029183106,0.00031495912
0.48275862068965514,0.3103448275862069,-1.9825995e-05,-0.00010553002,-5.045533e-05,-0.029181767,0.00028966746
0.48275862068965514,0.3448275862068966,-2.4355948e-05,-0.00010766089,-5.093962e-05,-0.029180434,0.00026563142
0.48275862068965514,0.3793103448275862,-2.8535724e-05,-0.000109530985,-5.072169e-05,-0.02917911,0.00024285563
0.48275862068965514,0.41379310344827586,-3.2290816e-05,-0.00011111796,-4.9902126e-05,-0.029177805,0.00022134297
0.48275862068965514,0.4482758620689655,-3.5710633e-05,-0.00011238828,-4.8527494e-05,-0.029176567,0.00020114702
0.48275862068965514,0.48275862068965514,-3.875047e-05,-0.000113327056,-4.6646222e-05,-0.029175388,0.00018238991
0.48275862068965514,0.5172413793103449,-4.1387975e-05,-0.00011386722,-4.4329092e-05,-0.029174268,0.00016528388
0.48275862068965514,0.5517241379310345,-4.3682754e-05,-0.000114031136,-4.165061e-05,-0.029173246,0.00015017403
0.48275862068965514,0.5862068965517241,-4.5605004e-05,-0.00011378527,-3.8633123e-05,-0.029172312,0.00013753727
0.48275862068965514,0.6206896551724138,-4.7191978e-05,-0.000113066286,-3.5351142e-05,-0.029171513,0.00012800665
0.48275862068965514,0.6551724137931034,-4.8421323e-05,-0.00011190027,-3.1851232e-05,-0.029170828,0.00012230218
0.48275862068965514,0.6896551724137931,-4.928559e-05,-0.00011023879,-2.8176233e-05,-0.029170256,0.000121004836
0.48275862068965514,0.7241379310344828,-4.978478e-05,-0.00010807067,-2.4458393e-05,-0.029169822,0.00012435981
0.48275862068965514,0.7586206896551724,-4.9956143e-05,-0.00010533258,-2.0666048e-05,-0.02916953,0.00013217943
0.48275862068965514,0.7931034482758621,-4.9836934e-05,-0.00010205433,-1.6877428e-05,-0.029169403,0.00014391843
0.48275862068965514,0.8275862068965517,-4.9367547e-05,-9.82061e-05,-1.3168901e-05,-0.029169425,0.00015888686
0.48275862068965514,0.8620689655172413,-4.8577785e-05,-9.373948e-05,-9.551644e-06,-0.0291696,0.00017647317
0.48275862068965514,0.896551724137931,-4.7504902e-05,-8.865073e-05,-6.103888e-06,-0.029169934,0.00019615388
0.48275862068965514,0.9310344827586207,-4.6111643e-05,-8.2947314e-05,-2.8740615e-06,-0.029170413,0.00021754963
0.48275862068965514,0.9655172413793103,-4.4435263e-05,-7.657334e-05,1.13621354e-07,-0.02917105,0.00024033754
0.48275862068965514,1.0,-4.249811e-05,-6.952882e-05,2.792105e-06,-0.029171832,0.0002643222
0.5172413793103449,0.0,3.6485493e-05,-7.4800104e-05,-1.030229e-05,-0.029193245,0.00056911673
0.5172413793103449,0.034482758620689655,2.8572977e-05,-7.800013e-05,-1.8768013e-05,-0.02919255,0.0005341868
0.5172413793103449,0.06896551724137931,2.1003187e-05,-8.122623e-05,-2.614595e-05,-0.029191721,0.000500754
0.5172413793103449,0.10344827586206896,1.3783574e-05,-8.443743e-05,-3.2458454e-05,-0.02919077,0.00046880075
0.5172413793103449,0.13793103448275862,6.996095e-06,-8.76151e-05,-3.7763268e-05,-0.02918971,0.00043827566
0.5172413793103449,0.1724137931034483,5.438924e-07,-9.0721995e-05,-4.2086467e-05,-0.029188592,0.00040913612
0.5172413793103449,0.20689655172413793,-5.528331e-06,-9.3728304e-05,-4.5521185e-05,-0.029187363,0.00038133955
0.5172413793103449,0.24137931034482757,-1.1198223e-05,-9.6574426e-05,-4.8082322e-05,-0.029186081,0.00035482284
0.5172413793103449,0.27586206896551724,-1.6540289e-05,-9.929016e-05,-4.985556e-05,-0.029184774,0.00032953502
0.5172413793103449,0.3103448275862069,-2.156198e-05,-0.00010180846,-5.0874427e-05,-0.02918343,0.00030541237
0.5172413793103449,0.3448275862068966,-2.6151538e-05,-0.000104129314,-5.121343e-05,-0.0291821,0.0002824032
0.5172413793103449,0.3793103448275862,-3.0398369e-05,-0.00010616705,-5.090423e-05,-0.029180769,0.000260471
0.5172413793103449,0.41379310344827586,-3.4332275e-05,-0.00010796264,-5.0019473e-05,-0.029179452,0.00023959923
0.5172413793103449,0.4482758620689655,-3.7908554e-05,-0.000109445304,-4.8639253e-05,-0.029178187,0.00021979467
0.5172413793103449,0.48275862068965514,-4.1119754e-05,-0.000110622495,-4.678406e-05,-0.029176984,0.00020112909
0.5172413793103449,0.5172413793103449,-4.3980777e-05,-0.00011141226,-4.450977e-05,-0.029175853,0.00018373439
0.5172413793103449,0.5517241379310345,-4.6499074e-05,-0.000111848116,-4.1896477e-05,-0.029174827,0.00016784566
0.5172413793103449,0.5862068965517241,-4.8674643e-05,-0.00011187047,-3.9009377e-05,-0.029173888,0.00015382691
0.5172413793103449,0.6206896551724138,-5.0507486e-05,-0.00011147931,-3.589131e-05,-0.029173061,0.0001421782
0.5172413793103449,0.6551724137931034,-5.2042305e-05,-0.00011063367,-3.2600015e-05,-0.029172355,0.00013354381
0.5172413793103449,0.6896551724137931,-5.3189695e-05,-0.000109333545,-2.9172748e-05,-0.029171804,0.00012863777
0.5172413793103449,0.7241379310344828,-5.401671e-05,-0.000107523054,-2.5680289e-05,-0.029171364,0.0001280236
0.5172413793103449,0.7586206896551724,-5.453825e-05,-0.00010517612,-2.2193417e-05,-0.029171083,0.0001319551
0.5172413793103449,0.7931034482758621,-5.4746866e-05,-0.0001023151,-1.8728897e-05,-0.02917096,0.00014027952
